state,county,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,year_2
Tennessee,Anderson,2006,245,147,78,18,1,1,0,202,97,47,0,0,245,0,0,2006
Tennessee,Jefferson,2006,234,134,81,17,2,0,0,179,97,48,0,0,234,0,0,2006
Tennessee,Knox,2006,365,73,264,24,4,0,0,161,93,62,0,0,103,262,0,2006
Tennessee,Loudon,2006,275,116,132,25,2,0,0,166,100,55,0,0,195,80,0,2006
Tennessee,Putnam,2006,109,34,75,0,0,0,0,97,74,56,0,0,0,109,0,2006
Tennessee,Sevier,2006,360,184,133,38,5,0,0,159,105,50,0,0,360,0,0,2006
Tennessee,Shelby,2006,365,47,280,35,3,0,0,200,101,64,0,1,91,273,0,2006
Tennessee,Sumner,2006,285,116,138,25,6,0,0,182,105,55,0,0,194,91,0,2006
Tennessee,Williamson,2006,233,145,82,6,0,0,0,150,84,46,0,0,233,0,0,2006
Tennessee,Wilson,2006,242,143,82,16,1,0,0,151,93,47,0,0,242,0,0,2006
Texas,El Paso,2006,365,47,258,46,10,2,2,620,113,69,0,3,104,186,72,2006
Texas,Fayette,2006,356,215,141,0,0,0,0,85,61,45,0,0,0,356,0,2006
Texas,Harris,2006,365,27,273,44,13,8,0,222,126,67,0,3,98,239,25,2006
Texas,Maverick,2006,301,188,113,0,0,0,0,76,60,39,0,0,0,301,0,2006
Utah,Duchesne,2006,50,50,0,0,0,0,0,17,14,6,0,0,0,0,50,2006
Virgin Islands,St Thomas,2006,23,19,4,0,0,0,0,70,57,31,0,0,0,17,6,2006
Virginia,Bristol City,2006,121,33,87,1,0,0,0,117,80,59,0,0,0,121,0,2006
Virginia,Rockbridge,2006,264,173,89,2,0,0,0,108,71,45,0,0,160,104,0,2006
Virginia,Wythe,2006,214,144,69,1,0,0,0,108,71,46,0,0,214,0,0,2006
Washington,Clallam,2006,364,200,163,1,0,0,0,116,71,47,0,0,69,295,0,2006
Washington,King,2006,365,114,231,13,5,2,0,206,84,55,0,1,45,319,0,2006
Washington,Kittitas,2006,360,238,122,0,0,0,0,90,61,42,0,0,0,360,0,2006
Washington,Pend Oreille,2006,16,16,0,0,0,0,0,26,24,14,0,0,0,16,0,2006
West Virginia,Greenbrier,2006,212,148,61,3,0,0,0,119,80,45,0,0,212,0,0,2006
Wisconsin,La Crosse,2006,119,48,70,1,0,0,0,117,74,53,0,0,0,119,0,2006
Wisconsin,Walworth,2006,186,134,46,6,0,0,0,129,74,44,0,0,186,0,0,2006
Wyoming,Albany,2006,358,220,135,3,0,0,0,108,74,47,0,0,350,0,8,2006
Wyoming,Platte,2006,61,57,4,0,0,0,0,91,40,19,0,0,0,0,61,2006
Alabama,Jefferson,2007,365,12,280,56,16,1,0,203,127,76,18,0,73,231,43,2007
Arizona,Gila,2007,336,134,179,23,0,0,0,126,93,56,0,0,177,31,128,2007
Arizona,Maricopa,2007,365,37,262,64,1,0,1,408,115,77,0,46,164,26,129,2007
Arizona,Pinal,2007,365,39,118,116,49,19,24,2332,221,108,0,0,56,17,292,2007
Arizona,Yavapai,2007,120,112,8,0,0,0,0,82,43,21,0,0,0,98,22,2007
Arkansas,Arkansas,2007,114,40,74,0,0,0,0,98,71,55,0,0,0,114,0,2007
Arkansas,Jackson,2007,120,38,81,1,0,0,0,106,75,55,0,0,0,120,0,2007
Arkansas,Pulaski,2007,365,80,263,18,3,1,0,259,88,59,0,3,80,282,0,2007
California,Butte,2007,365,177,148,38,2,0,0,174,101,52,0,0,246,118,1,2007
California,Contra Costa,2007,365,260,94,11,0,0,0,136,71,42,0,16,230,119,0,2007
California,Fresno,2007,365,3,213,106,43,0,0,192,153,88,0,0,122,243,0,2007
California,Imperial,2007,365,128,182,46,9,0,0,190,112,58,3,64,236,45,17,2007
California,Kern,2007,365,14,167,114,66,4,0,229,163,101,0,0,172,190,3,2007
California,Kings,2007,365,35,225,83,21,1,0,219,136,79,0,1,130,225,9,2007
California,Los Angeles,2007,365,24,214,91,30,6,0,213,150,82,0,50,151,160,4,2007
California,Madera,2007,363,279,72,12,0,0,0,143,77,40,0,49,314,0,0,2007
California,Mariposa,2007,365,52,261,45,6,1,0,209,115,63,0,0,168,196,1,2007
California,Mendocino,2007,365,356,9,0,0,0,0,90,43,31,0,40,303,15,7,2007
California,Merced,2007,364,215,107,37,5,0,0,177,105,46,0,42,275,46,1,2007
California,Monterey,2007,365,342,23,0,0,0,0,100,47,35,0,18,312,27,8,2007
California,Nevada,2007,365,86,218,52,9,0,0,177,119,61,0,0,194,171,0,2007
California,Orange,2007,365,75,261,23,4,1,1,372,93,58,0,27,99,238,1,2007
California,Placer,2007,365,120,200,42,3,0,0,187,106,57,0,6,184,175,0,2007
California,Riverside,2007,365,46,136,115,60,7,1,1176,163,101,0,17,224,93,31,2007
California,Sacramento,2007,365,78,217,55,14,1,0,218,126,63,0,36,151,178,0,2007
California,San Diego,2007,365,51,253,51,8,2,0,257,115,67,2,26,182,148,7,2007
California,San Luis Obispo,2007,365,188,136,39,2,0,0,156,101,50,0,8,334,15,8,2007
California,Santa Barbara,2007,365,215,129,19,2,0,0,183,84,49,0,1,329,34,1,2007
California,Santa Cruz,2007,365,347,18,0,0,0,0,97,45,34,0,2,337,21,5,2007
California,Sutter,2007,365,151,181,32,1,0,0,151,98,53,0,15,166,183,1,2007
California,Tulare,2007,365,39,146,120,60,0,0,192,158,100,0,2,177,185,1,2007
California,Ventura,2007,365,170,152,37,6,0,0,190,105,54,0,13,299,51,2,2007
Colorado,Clear Creek,2007,85,13,29,29,13,1,0,201,164,101,0,0,85,0,0,2007
Colorado,Denver,2007,365,131,218,15,1,0,0,155,84,54,0,80,135,145,5,2007
Colorado,Park,2007,199,61,103,31,4,0,0,166,115,67,0,0,199,0,0,2007
Colorado,Pueblo,2007,128,100,28,0,0,0,0,73,55,36,0,0,0,111,17,2007
Connecticut,New Haven,2007,365,166,170,22,7,0,0,200,90,52,0,39,95,231,0,2007
Country Of Mexico,BAJA CALIFORNIA NORTE,2007,365,16,159,103,73,10,4,433,171,104,2,17,61,123,162,2007
Country Of Mexico,SONORA,2007,153,23,98,28,3,0,1,324,118,73,6,0,0,0,147,2007
Delaware,New Castle,2007,365,114,215,31,4,1,0,213,100,59,0,34,113,218,0,2007
Florida,Miami-Dade,2007,365,98,258,9,0,0,0,126,76,54,0,1,51,313,0,2007
Florida,Osceola,2007,365,313,46,6,0,0,0,143,61,36,0,0,365,0,0,2007
Georgia,Bibb,2007,365,85,244,28,8,0,0,195,100,60,0,0,68,296,1,2007
Georgia,Clarke,2007,357,103,226,26,2,0,0,156,93,59,0,0,97,260,0,2007
Georgia,Clayton,2007,118,24,91,3,0,0,0,124,83,61,0,0,0,118,0,2007
Georgia,DeKalb,2007,365,56,269,24,15,1,0,220,105,65,0,6,71,288,0,2007
Georgia,Douglas,2007,264,140,91,29,4,0,0,177,105,50,0,0,245,0,19,2007
Georgia,Fayette,2007,245,135,83,20,7,0,0,197,101,48,0,0,245,0,0,2007
Georgia,Floyd,2007,294,56,229,9,0,0,0,149,84,63,0,0,0,294,0,2007
Georgia,Fulton,2007,365,39,279,31,14,2,0,221,109,67,0,4,67,294,0,2007
Georgia,Gwinnett,2007,355,89,227,32,7,0,0,185,105,62,0,0,108,247,0,2007
Georgia,Houston,2007,103,29,69,3,1,1,0,209,77,56,0,0,0,103,0,2007
Georgia,Murray,2007,281,130,127,23,1,0,0,159,100,52,0,0,225,56,0,2007
Georgia,Muscogee,2007,365,89,254,16,6,0,0,186,95,59,0,0,66,299,0,2007
Georgia,Walker,2007,102,20,79,3,0,0,0,127,84,59,0,0,0,102,0,2007
Idaho,Bannock,2007,311,284,27,0,0,0,0,99,47,19,0,0,0,187,124,2007
Idaho,Canyon,2007,362,194,166,2,0,0,0,141,70,48,0,0,0,320,42,2007
Idaho,Power,2007,360,257,103,0,0,0,0,91,59,34,0,0,0,226,134,2007
Idaho,Shoshone,2007,361,140,204,16,1,0,0,152,86,55,0,0,0,349,12,2007
Illinois,Cook,2007,365,26,288,44,6,1,0,203,108,73,0,124,63,175,3,2007
Illinois,Madison,2007,365,175,155,28,6,1,0,202,100,52,0,0,194,100,71,2007
Indiana,Clark,2007,354,52,260,35,7,0,0,174,112,64,0,0,89,265,0,2007
Indiana,Floyd,2007,302,91,181,27,3,0,0,179,100,60,0,0,148,154,0,2007
Indiana,Hamilton,2007,165,74,63,25,3,0,0,156,115,54,0,0,165,0,0,2007
Indiana,Hancock,2007,182,94,60,27,1,0,0,172,108,49,0,0,182,0,0,2007
Indiana,Hendricks,2007,365,287,56,22,0,0,0,143,90,32,25,149,177,0,14,2007
Indiana,Johnson,2007,182,90,66,25,1,0,0,161,112,51,0,0,182,0,0,2007
Indiana,Lake,2007,365,66,272,22,5,0,0,172,90,59,0,0,72,287,6,2007
Indiana,Marion,2007,365,43,281,40,1,0,0,174,105,66,0,0,82,283,0,2007
Indiana,Morgan,2007,183,85,69,27,2,0,0,151,112,54,0,0,183,0,0,2007
Indiana,Posey,2007,181,87,64,29,1,0,0,151,108,51,0,0,181,0,0,2007
Indiana,Warrick,2007,183,77,73,32,1,0,0,151,112,58,0,0,183,0,0,2007
Iowa,Black Hawk,2007,119,48,69,1,1,0,0,156,76,53,0,0,0,109,10,2007
Kentucky,Bell,2007,264,86,141,33,4,0,0,176,108,64,0,0,227,37,0,2007
Kentucky,Bullitt,2007,324,89,215,20,0,0,0,147,90,59,0,2,80,241,1,2007
Kentucky,Carter,2007,275,158,112,5,0,0,0,112,79,47,0,0,185,90,0,2007
Kentucky,Daviess,2007,365,126,202,33,4,0,0,174,101,57,0,4,130,231,0,2007
Kentucky,Jefferson,2007,365,65,255,38,7,0,0,182,105,63,0,3,102,260,0,2007
Kentucky,Oldham,2007,245,130,81,31,3,0,0,156,112,49,0,0,245,0,0,2007
Kentucky,Pike,2007,362,128,211,23,0,0,0,147,90,57,0,0,110,252,0,2007
Louisiana,St. Bernard,2007,360,127,222,11,0,0,0,143,77,55,0,0,76,283,1,2007
Maryland,Anne Arundel,2007,259,101,124,29,4,1,0,214,105,56,0,0,182,77,0,2007
Maryland,Baltimore (City),2007,365,79,273,13,0,0,0,150,82,59,0,3,24,337,1,2007
Maryland,Dorchester,2007,344,249,65,29,1,0,0,156,100,40,0,0,344,0,0,2007
Michigan,Allegan,2007,241,134,80,21,4,2,0,204,112,48,0,0,169,72,0,2007
Michigan,Chippewa,2007,107,43,62,2,0,0,0,136,74,53,0,0,0,107,0,2007
Michigan,Clinton,2007,181,137,36,8,0,0,0,150,84,42,0,0,181,0,0,2007
Michigan,Monroe,2007,118,37,78,3,0,0,0,112,78,58,0,0,0,118,0,2007
Michigan,Muskegon,2007,356,180,154,18,4,0,0,169,82,50,0,0,113,243,0,2007
Michigan,Wayne,2007,365,92,243,22,8,0,0,179,97,60,0,13,67,272,13,2007
Minnesota,Becker,2007,356,223,127,5,1,0,0,154,62,45,0,0,108,248,0,2007
Mississippi,Webster,2007,185,140,43,2,0,0,0,108,77,42,0,0,185,0,0,2007
Missouri,Buchanan,2007,329,92,236,1,0,0,0,108,75,58,0,0,0,328,1,2007
Missouri,Saint Louis,2007,365,82,245,25,13,0,0,195,101,62,0,6,111,248,0,2007
Missouri,St. Louis City,2007,365,45,291,24,4,1,0,208,93,62,0,0,63,265,37,2007
Nebraska,Douglas,2007,365,78,276,11,0,0,0,141,88,62,0,0,20,335,10,2007
Nebraska,Sioux,2007,65,35,30,0,0,0,0,97,80,49,0,0,65,0,0,2007
New Jersey,Hudson,2007,365,107,234,17,7,0,0,174,94,58,0,14,54,297,0,2007
New Mexico,Bernalillo,2007,365,55,285,24,1,0,0,178,93,64,0,2,175,139,49,2007
New Mexico,Dona Ana,2007,365,130,210,22,3,0,0,187,93,58,0,6,167,111,81,2007
North Carolina,Avery,2007,361,223,131,7,0,0,0,150,80,46,0,0,315,46,0,2007
North Carolina,Caldwell,2007,204,110,81,13,0,0,0,136,97,49,0,0,204,0,0,2007
North Carolina,Caswell,2007,363,109,219,34,1,0,0,164,100,57,0,0,99,264,0,2007
North Carolina,Catawba,2007,365,73,286,5,1,0,0,167,85,62,0,0,0,365,0,2007
North Carolina,Davidson,2007,348,93,253,2,0,0,0,125,79,58,0,0,0,348,0,2007
North Carolina,Davie,2007,214,85,85,41,3,0,0,159,115,64,0,0,214,0,0,2007
North Carolina,Franklin,2007,214,113,83,17,1,0,0,151,100,50,0,0,214,0,0,2007
North Carolina,Graham,2007,144,46,77,20,1,0,0,172,112,67,0,0,144,0,0,2007
North Carolina,Granville,2007,214,86,101,25,2,0,0,166,101,58,0,0,214,0,0,2007
North Carolina,Haywood,2007,265,88,160,16,1,0,0,161,97,61,0,0,187,78,0,2007
North Carolina,Jackson,2007,249,79,152,18,0,0,0,147,97,59,0,0,184,65,0,2007
North Carolina,Mecklenburg,2007,365,57,255,37,14,2,0,223,115,64,0,3,125,237,0,2007
North Carolina,Rockingham,2007,209,90,92,26,1,0,0,151,112,54,0,0,209,0,0,2007
North Carolina,Rowan,2007,365,78,216,57,14,0,0,200,129,64,0,0,168,197,0,2007
North Carolina,Yancey,2007,195,65,107,22,1,0,0,161,105,64,0,0,195,0,0,2007
Ohio,Butler,2007,365,168,144,47,6,0,0,197,112,52,0,0,284,81,0,2007
Ohio,Cuyahoga,2007,365,204,135,22,4,0,0,195,90,47,2,108,118,102,35,2007
Ohio,Franklin,2007,364,192,131,35,6,0,0,172,105,48,48,0,177,83,56,2007
Ohio,Hamilton,2007,365,88,219,50,8,0,0,187,119,62,1,45,126,193,0,2007
Ohio,Jefferson,2007,365,216,126,23,0,0,0,140,90,44,110,0,160,95,0,2007
Ohio,Medina,2007,259,160,97,2,0,0,0,108,71,42,0,0,164,95,0,2007
Ohio,Scioto,2007,365,263,99,3,0,0,0,117,63,30,0,0,0,118,247,2007
Oklahoma,Muskogee,2007,364,272,91,1,0,0,0,104,60,31,0,0,0,114,250,2007
Oklahoma,Oklahoma,2007,365,116,240,7,2,0,0,159,77,55,0,14,102,249,0,2007
Oregon,Deschutes,2007,362,316,46,0,0,0,0,81,53,23,0,0,0,360,2,2007
Pennsylvania,Allegheny,2007,365,25,273,45,22,0,0,185,133,68,0,2,24,339,0,2007
Pennsylvania,Franklin,2007,212,122,72,18,0,0,0,129,97,48,0,0,212,0,0,2007
Pennsylvania,Greene,2007,215,109,78,28,0,0,0,133,105,50,1,0,214,0,0,2007
Pennsylvania,Philadelphia,2007,365,91,234,31,8,1,0,205,103,61,2,18,95,250,0,2007
South Carolina,Cherokee,2007,362,309,52,1,0,0,0,112,58,39,0,0,362,0,0,2007
South Carolina,Greenville,2007,365,68,296,1,0,0,0,101,82,61,0,5,0,360,0,2007
Tennessee,Anderson,2007,238,110,102,25,1,0,0,161,101,54,0,0,238,0,0,2007
Tennessee,Jefferson,2007,245,103,110,29,3,0,0,159,105,61,0,0,245,0,0,2007
Tennessee,Knox,2007,359,65,238,49,6,1,0,215,108,64,0,0,144,215,0,2007
Tennessee,Loudon,2007,279,83,154,35,7,0,0,177,112,65,0,0,207,72,0,2007
Tennessee,Putnam,2007,325,168,141,15,1,0,0,161,93,49,0,3,253,69,0,2007
Tennessee,Sevier,2007,362,164,134,52,12,0,0,166,122,58,0,0,362,0,0,2007
Tennessee,Shelby,2007,365,66,261,36,2,0,0,185,105,62,0,0,97,268,0,2007
Tennessee,Sumner,2007,284,95,135,50,4,0,0,197,115,60,0,0,211,73,0,2007
Tennessee,Williamson,2007,241,121,87,30,3,0,0,159,108,50,0,0,241,0,0,2007
Tennessee,Wilson,2007,240,100,103,34,3,0,0,169,108,61,0,0,240,0,0,2007
Texas,El Paso,2007,365,60,260,45,0,0,0,136,103,64,0,7,111,222,25,2007
Texas,Fayette,2007,354,203,151,0,0,0,0,77,64,46,0,0,0,354,0,2007
Texas,Harris,2007,365,22,298,30,15,0,0,200,112,67,0,9,75,262,19,2007
Texas,Maverick,2007,315,178,137,0,0,0,0,84,63,47,0,0,0,315,0,2007
Virgin Islands,St Thomas,2007,16,14,2,0,0,0,0,55,53,30,0,0,0,6,10,2007
Virginia,Bristol City,2007,112,37,75,0,0,0,0,93,80,58,0,0,0,112,0,2007
Virginia,Rockbridge,2007,258,157,99,2,0,0,0,108,71,47,0,0,161,97,0,2007
Virginia,Wythe,2007,214,114,96,4,0,0,0,122,84,50,0,0,214,0,0,2007
Washington,Clallam,2007,363,258,103,2,0,0,0,105,64,40,0,0,178,185,0,2007
Washington,King,2007,365,183,174,7,1,0,0,159,79,50,0,0,51,314,0,2007
Washington,Kittitas,2007,347,261,86,0,0,0,0,89,58,36,0,0,0,347,0,2007
Washington,Pend Oreille,2007,360,360,0,0,0,0,0,47,27,12,0,0,0,360,0,2007
West Virginia,Greenbrier,2007,207,117,84,6,0,0,0,133,87,49,0,0,207,0,0,2007
Wisconsin,La Crosse,2007,120,49,70,1,0,0,0,147,70,53,0,0,0,120,0,2007
Wisconsin,Walworth,2007,189,131,49,8,1,0,0,154,84,44,0,0,189,0,0,2007
Wyoming,Albany,2007,357,214,139,3,1,0,0,190,74,48,0,0,308,0,49,2007
Wyoming,Platte,2007,42,40,1,1,0,0,0,120,32,16,0,0,0,0,42,2007
Alabama,Jefferson,2008,366,19,318,25,4,0,0,174,97,70,20,0,50,260,36,2008
Arizona,Gila,2008,266,129,108,29,0,0,0,147,101,51,0,0,211,31,24,2008
Arizona,Maricopa,2008,366,62,244,59,1,0,0,162,108,66,0,63,168,33,102,2008
Arizona,Pinal,2008,366,57,120,105,60,18,6,506,186,105,0,0,75,16,275,2008
Arizona,Yavapai,2008,161,117,41,3,0,0,0,101,77,33,0,0,54,106,1,2008
Arkansas,Arkansas,2008,116,40,76,0,0,0,0,88,69,53,0,0,0,116,0,2008
Arkansas,Jackson,2008,122,49,72,1,0,0,0,101,69,53,0,0,0,122,0,2008
Arkansas,Pulaski,2008,366,99,263,4,0,0,0,147,74,57,0,0,52,314,0,2008
California,Butte,2008,366,145,185,24,9,3,0,237,100,55,0,0,217,149,0,2008
California,Contra Costa,2008,366,250,102,12,2,0,0,161,77,44,0,28,230,106,2,2008
California,Fresno,2008,366,25,207,92,35,7,0,228,154,85,0,1,169,195,1,2008
California,Imperial,2008,366,160,173,28,5,0,0,169,97,54,2,77,229,45,13,2008
California,Kern,2008,366,13,158,107,74,14,0,217,172,107,0,1,187,165,13,2008
California,Kings,2008,366,51,211,69,32,3,0,220,143,81,0,0,184,163,19,2008
California,Los Angeles,2008,366,12,233,67,46,8,0,227,172,84,0,49,149,166,2,2008
California,Madera,2008,346,215,85,40,5,1,0,202,108,45,0,35,311,0,0,2008
California,Mariposa,2008,366,92,213,45,15,1,0,206,119,59,0,0,229,137,0,2008
California,Mendocino,2008,365,340,22,3,0,0,0,134,44,31,12,32,283,28,10,2008
California,Merced,2008,364,171,134,44,12,3,0,216,119,54,0,32,279,48,5,2008
California,Monterey,2008,366,328,38,0,0,0,0,97,51,37,0,11,324,27,4,2008
California,Nevada,2008,366,173,141,34,17,1,0,203,115,52,0,2,298,66,0,2008
California,Orange,2008,366,74,250,36,6,0,0,197,101,67,0,45,84,235,2,2008
California,Placer,2008,366,126,182,39,16,3,0,225,115,58,0,16,189,161,0,2008
California,Riverside,2008,366,23,189,90,49,14,1,320,179,92,0,17,195,115,39,2008
California,Sacramento,2008,366,108,185,47,19,7,0,219,140,63,0,18,214,130,4,2008
California,San Diego,2008,366,32,260,63,10,1,0,204,117,74,0,31,172,157,6,2008
California,San Luis Obispo,2008,366,166,128,62,10,0,0,179,122,54,0,2,343,15,6,2008
California,Santa Barbara,2008,366,223,131,11,1,0,0,151,77,47,0,6,326,34,0,2008
California,Santa Cruz,2008,366,326,39,1,0,0,0,115,51,36,0,0,334,29,3,2008
California,Sutter,2008,365,150,178,28,6,3,0,222,101,56,0,6,167,192,0,2008
California,Tulare,2008,366,45,151,97,65,8,0,217,166,97,0,0,223,143,0,2008
California,Ventura,2008,366,179,130,50,7,0,0,174,115,53,0,14,301,51,0,2008
Colorado,Clear Creek,2008,105,27,65,12,1,0,0,151,105,67,0,0,105,0,0,2008
Colorado,Denver,2008,366,174,187,4,1,0,0,151,80,51,1,26,184,150,5,2008
Colorado,Park,2008,123,32,54,35,2,0,0,161,129,77,0,0,123,0,0,2008
Colorado,Pueblo,2008,142,109,33,0,0,0,0,83,55,36,0,0,0,99,43,2008
Colorado,Teller,2008,82,20,48,14,0,0,0,140,112,74,0,0,82,0,0,2008
Connecticut,New Haven,2008,366,153,195,16,2,0,0,200,86,53,0,15,98,253,0,2008
Country Of Mexico,BAJA CALIFORNIA NORTE,2008,366,66,180,89,25,3,3,410,147,80,9,72,183,0,102,2008
Country Of Mexico,SONORA,2008,61,28,33,0,0,0,0,86,72,52,0,0,0,0,61,2008
Delaware,New Castle,2008,366,122,220,21,2,1,0,202,93,57,0,26,99,241,0,2008
Florida,Miami-Dade,2008,366,123,236,6,1,0,0,157,67,53,0,0,33,333,0,2008
Florida,Osceola,2008,357,337,16,4,0,0,0,119,48,33,0,0,357,0,0,2008
Georgia,Bibb,2008,365,105,243,16,1,0,0,151,87,59,0,0,73,292,0,2008
Georgia,Clarke,2008,362,132,218,12,0,0,0,140,82,55,0,0,105,257,0,2008
Georgia,Clayton,2008,115,19,95,1,0,0,0,110,73,58,0,0,0,115,0,2008
Georgia,DeKalb,2008,366,66,277,19,4,0,0,182,87,60,0,3,63,300,0,2008
Georgia,Douglas,2008,248,165,71,12,0,0,0,150,87,45,0,0,237,0,11,2008
Georgia,Fayette,2008,245,185,50,9,1,0,0,151,77,44,0,0,245,0,0,2008
Georgia,Floyd,2008,354,88,265,1,0,0,0,106,76,58,0,0,0,354,0,2008
Georgia,Fulton,2008,366,44,298,20,3,1,0,211,90,63,0,1,44,321,0,2008
Georgia,Gwinnett,2008,362,128,225,8,1,0,0,156,80,56,0,0,59,303,0,2008
Georgia,Houston,2008,341,69,269,3,0,0,0,117,73,58,0,0,0,341,0,2008
Georgia,Murray,2008,282,165,108,9,0,0,0,133,84,48,0,0,208,74,0,2008
Georgia,Muscogee,2008,361,122,230,9,0,0,0,129,78,56,0,0,78,283,0,2008
Georgia,Walker,2008,346,59,285,2,0,0,0,102,78,61,0,0,0,346,0,2008
Idaho,Bannock,2008,347,304,41,2,0,0,0,112,52,22,0,0,0,299,48,2008
Idaho,Canyon,2008,287,210,77,0,0,0,0,99,58,36,0,0,0,182,105,2008
Idaho,Power,2008,296,222,71,2,1,0,0,168,58,36,0,0,0,176,120,2008
Idaho,Shoshone,2008,366,133,217,13,3,0,0,157,90,55,0,0,0,365,1,2008
Illinois,Cook,2008,366,30,299,37,0,0,0,117,101,70,0,143,25,198,0,2008
Illinois,Madison,2008,366,171,188,7,0,0,0,140,81,52,0,0,169,155,42,2008
Indiana,Clark,2008,346,78,253,15,0,0,0,150,86,60,0,0,73,271,2,2008
Indiana,Floyd,2008,365,73,286,5,1,0,0,164,80,60,0,0,46,319,0,2008
Indiana,Hamilton,2008,182,113,61,7,1,0,0,154,93,47,0,0,182,0,0,2008
Indiana,Hancock,2008,183,117,60,6,0,0,0,126,84,47,0,0,183,0,0,2008
Indiana,Hendricks,2008,356,314,40,2,0,0,0,115,51,30,21,139,181,0,15,2008
Indiana,Johnson,2008,179,126,52,1,0,0,0,119,77,46,0,0,179,0,0,2008
Indiana,Lake,2008,366,76,285,5,0,0,0,122,77,57,0,1,30,331,4,2008
Indiana,Marion,2008,366,66,293,7,0,0,0,143,84,61,0,0,53,313,0,2008
Indiana,Morgan,2008,182,114,67,1,0,0,0,122,80,47,0,0,182,0,0,2008
Indiana,Posey,2008,173,134,37,2,0,0,0,133,64,44,0,0,173,0,0,2008
Indiana,Warrick,2008,183,124,55,4,0,0,0,119,74,45,0,0,183,0,0,2008
Iowa,Black Hawk,2008,131,73,56,2,0,0,0,115,65,47,0,0,0,119,12,2008
Kentucky,Bell,2008,263,137,121,5,0,0,0,126,80,50,0,0,220,43,0,2008
Kentucky,Bullitt,2008,284,157,124,2,1,0,0,154,74,48,0,0,176,108,0,2008
Kentucky,Carter,2008,278,161,112,5,0,0,0,140,76,48,0,0,183,95,0,2008
Kentucky,Daviess,2008,358,155,198,5,0,0,0,133,74,53,0,8,105,245,0,2008
Kentucky,Jefferson,2008,366,85,267,13,1,0,0,159,87,59,0,6,93,267,0,2008
Kentucky,Oldham,2008,240,172,58,9,1,0,0,159,80,44,0,0,240,0,0,2008
Kentucky,Pike,2008,353,189,160,4,0,0,0,115,67,48,0,0,102,251,0,2008
Louisiana,St. Bernard,2008,347,113,233,1,0,0,0,101,67,54,0,0,60,287,0,2008
Maryland,Anne Arundel,2008,260,129,109,19,3,0,0,154,97,51,0,0,172,86,2,2008
Maryland,Baltimore (City),2008,366,107,255,4,0,0,0,140,78,58,0,14,6,346,0,2008
Maryland,Dorchester,2008,363,273,68,22,0,0,0,150,84,39,0,0,363,0,0,2008
Michigan,Allegan,2008,241,152,81,7,1,0,0,187,80,46,0,0,164,77,0,2008
Michigan,Chippewa,2008,96,38,56,2,0,0,0,138,82,54,0,0,0,96,0,2008
Michigan,Clinton,2008,178,136,40,2,0,0,0,126,71,42,0,0,178,0,0,2008
Michigan,Monroe,2008,117,45,72,0,0,0,0,99,75,54,0,0,0,117,0,2008
Michigan,Muskegon,2008,356,201,150,4,1,0,0,185,74,45,0,0,109,247,0,2008
Michigan,Wayne,2008,366,136,218,11,1,0,0,184,80,55,0,15,65,281,5,2008
Minnesota,Becker,2008,363,293,70,0,0,0,0,90,57,37,0,0,153,210,0,2008
Mississippi,Webster,2008,93,83,10,0,0,0,0,67,51,34,0,0,93,0,0,2008
Missouri,Buchanan,2008,317,19,298,0,0,0,0,95,80,65,0,0,0,313,4,2008
Missouri,Saint Louis,2008,366,77,285,4,0,0,0,126,77,58,0,2,59,305,0,2008
Missouri,St. Louis City,2008,366,59,297,10,0,0,0,133,83,59,0,1,40,294,31,2008
Nebraska,Douglas,2008,366,33,322,11,0,0,0,121,89,68,0,0,4,324,38,2008
Nebraska,Sioux,2008,128,66,60,2,0,0,0,105,74,50,0,0,128,0,0,2008
New Jersey,Hudson,2008,366,81,258,24,3,0,0,161,94,62,0,16,26,324,0,2008
New Mexico,Bernalillo,2008,366,90,270,6,0,0,0,143,84,59,0,8,164,169,25,2008
New Mexico,Dona Ana,2008,366,94,228,32,5,4,3,411,105,59,0,4,137,140,85,2008
North Carolina,Avery,2008,359,248,107,4,0,0,0,129,67,44,0,0,316,43,0,2008
North Carolina,Caldwell,2008,214,141,66,7,0,0,0,126,80,48,0,0,214,0,0,2008
North Carolina,Caswell,2008,366,125,229,10,2,0,0,159,80,54,0,0,77,289,0,2008
North Carolina,Catawba,2008,365,90,275,0,0,0,0,97,76,59,0,0,0,365,0,2008
North Carolina,Davidson,2008,354,107,246,1,0,0,0,141,73,57,0,0,0,354,0,2008
North Carolina,Davie,2008,214,123,76,14,1,0,0,159,93,48,0,0,214,0,0,2008
North Carolina,Franklin,2008,214,139,64,11,0,0,0,133,90,45,0,0,214,0,0,2008
North Carolina,Graham,2008,207,129,70,8,0,0,0,140,87,47,0,0,207,0,0,2008
North Carolina,Granville,2008,214,119,80,15,0,0,0,150,90,48,0,0,214,0,0,2008
North Carolina,Haywood,2008,268,103,148,15,2,0,0,159,90,55,0,0,185,83,0,2008
North Carolina,Jackson,2008,104,43,61,0,0,0,0,93,68,53,0,0,0,104,0,2008
North Carolina,Mecklenburg,2008,366,81,255,25,5,0,0,190,97,59,0,3,100,263,0,2008
